,GC-RM-8672-BT5011-1_quant,GC-RM-8672-BT5011-10_quant,GC-RM-8672-BT5011-11_quant,GC-RM-8672-BT5011-12_quant,GC-RM-8672-BT5011-141_quant,GC-RM-8672-BT5011-142_quant,GC-RM-8672-BT5011-143_quant,GC-RM-8672-BT5011-144_quant,GC-RM-8672-BT5011-145_quant,GC-RM-8672-BT5011-146_quant,GC-RM-8672-BT5011-147_quant,GC-RM-8672-BT5011-148_quant,GC-RM-8672-BT5011-149_quant,GC-RM-8672-BT5011-150_quant,GC-RM-8672-BT5011-151_quant,GC-RM-8672-BT5011-152_quant,GC-RM-8672-BT5011-2_quant,GC-RM-8672-BT5011-3_quant,GC-RM-8672-BT5011-4_quant,GC-RM-8672-BT5011-5_quant,GC-RM-8672-BT5011-6_quant,GC-RM-8672-BT5011-7_quant,GC-RM-8672-BT5011-8_quant,GC-RM-8672-BT5011-9_quant
ENSRNOG00000016122,1985.150506,1223.061877,1233.963009,712.0413844,644.7094159,876.3449314,852.26824,1316.283761,999.4741199,912.518365,1029.256528,786.0977998,2142.955314,1290.459082,1848.697325,804.6796375,507.5344922,468.4456442,520.6560284,457.3858498,659.5415418,1521.526997,975.6165339,773.0487107
ENSRNOG00000016123,1130.961933,1060.036933,1092.346453,1124.965839,867.0273871,1064.939,1063.227201,830.2979382,821.5317599,918.8363945,749.7335357,826.5934827,899.2873327,894.3884531,714.0819644,987.7332082,899.9779399,1146.102952,931.61534,1184.748061,1321.579612,800.4527853,728.7398478,1007.300118
ENSRNOG00000016128,36.56568982,51.82822343,41.22327987,24.84626924,37.38686071,50.62414591,42.2355786,68.82190962,58.6790707,44.37571118,48.40571245,42.79123928,38.74536755,62.9953391,38.45293162,47.09930063,25.44538335,58.08288831,35.78686639,18.22983074,32.2881784,43.90666885,39.48431231,34.24127481
ENSRNOG00000016133,402.8545126,457.7227867,581.5714928,587.2872715,639.6550706,566.6269277,402.4059749,492.7534666,462.3986472,624.138653,481.4431103,441.4221519,426.9796682,480.8336645,526.4506785,481.8196325,675.5838327,544.5438514,685.4014575,483.2897303,649.870524,375.6571153,479.8808829,456.3134723
ENSRNOG00000016134,103.6735954,97.1126343,77.27024291,93.71532789,121.2225874,139.5069516,303.7910072,96.07299602,78.02569321,78.8262732,76.18192897,83.82188814,95.39944021,62.8027307,94.51878614,80.23407803,119.7432506,91.74909575,106.95645,57.72800559,118.2501647,99.04329884,82.07891332,87.12386138
ENSRNOG00000016135,137.8704626,148.85582,140.400642,167.6280458,136.5455246,139.7331751,158.450243,113.5242538,122.7076954,95.45617588,148.9784393,98.39919537,104.2950356,133.067583,77.98433471,96.94902374,172.0496515,119.2378686,156.7614857,157.711944,101.1387017,123.5487455,153.9938569,147.9629657
ENSRNOG00000016137,2623.795989,2412.719435,2550.756915,2776.249468,1950.726994,2260.224203,1905.777642,2020.049893,1879.684421,2336.878079,2055.302877,1983.46952,1754.75567,2166.272152,2088.556224,2161.576696,2146.399236,1380.059918,2037.264758,2407.646705,2562.888383,2164.041909,1666.986999,2272.563779
ENSRNOG00000016145,97.52145914,121.6717381,59.90147327,71.96038266,101.8404716,105.5127502,215.6859974,143.5372459,126.3200168,96.00699352,107.8037071,93.32599857,151.7161052,135.5281325,123.8680783,127.4389827,83.16050352,152.3466244,63.52927949,74.25280042,100.8831016,135.7602539,85.02538988,113.5661939
ENSRNOG00000016146,23.15935476,10.99501738,24.86828028,28.97187208,24.26501442,28.81494373,27.95228108,13.40554142,22.08502845,15.21997522,34.29373037,22.79492136,10.10720436,25.08188915,24.38483623,22.99088504,33.15446399,30.39790982,41.68071201,12.01448517,14.98443391,15.78673646,25.19075695,21.22042445
ENSRNOG00000016148,91.19611049,52.0529226,40.04054673,30.20660322,30.3778457,24.75968818,56.24803051,30.35769777,40.31870217,27.17326131,56.29859398,23.0461553,52.30888565,65.10349479,4.713788942,32.47463422,73.2270878,37.50126777,18.38921458,38.4915705,14.12171972,29.44056062,49.80794921,7.407670799
ENSRNOG00000016150,91.05680828,68.52344507,85.47187759,90.48151886,88.51455499,76.24287631,112.2998649,138.8837028,79.38630827,97.49768084,82.8440271,97.44083599,78.57126886,79.49122848,129.9087069,86.99606051,99.3618579,81.7121529,92.14108208,127.2043135,87.51312863,63.72052388,77.84107611,64.75106454
ENSRNOG00000016151,1.933022405,2.203001003,0,1.074741982,5.790524158,9.624049135,9.333112243,3.35715735,2.137468233,1.794771565,1.107022139,207.193028,2.022221136,6.143668124,1.878705519,0.9214855,0,7.269874993,5.78941372,0,0,3.434144098,1.936935815,2.771710625
ENSRNOG00000016152,445.2396491,446.2322568,561.636729,433.6133658,728.8323616,813.6352954,2565.861955,497.4360609,570.2404584,756.0657053,601.6609812,589.4753578,549.9911031,516.347363,644.7498512,642.8316414,872.7208125,660.4871913,828.8428957,854.6276839,920.6780904,495.7341707,627.5985858,504.5955141
ENSRNOG00000016156,4.857776109,7.76871924,1.082030881,2.160688313,0,2.158565348,0,2.53436911,4.937100708,0.909056816,3.307798968,5.581687379,0.669239498,2.029136226,0,3.721243407,4.522017871,2.313869729,10.31333038,12.19929462,6.069949853,4.786417731,1.907348816,2.780129706
ENSRNOG00000016161,3086.290051,2734.249475,3103.733263,3859.258444,3066.158606,3530.519014,2487.5739,2162.467096,2492.080544,2258.393343,2611.888401,2023.120969,2306.014399,3222.263543,2706.711843,2581.343107,4750.928099,3404.728306,3164.256675,2798.799437,3232.387522,2406.317192,2888.711104,2862.672855
ENSRNOG00000016163,1.854995654,5.610696672,0,9.261511902,3.554239361,1.091043398,0,1.708537402,5.002209349,1.83713121,0,31.42636596,4.744837644,3.083507301,20.05098581,4.702088751,0,0,6.966418236,0,0,5.880166439,5.801021872,1.874985191
ENSRNOG00000016166,235.8650254,210.4991914,329.8739017,499.8314207,128.7184489,251.5007399,193.7213872,202.3440503,239.535777,165.3537278,200.0969885,189.3163262,131.194948,249.7961065,216.0763631,178.0006311,351.2815875,234.2718376,273.7522528,508.5181058,301.6311856,356.6356396,246.1536091,368.5622402
ENSRNOG00000016167,67.94765443,64.28132051,90.90996586,209.3983903,115.7965155,228.4146,316.5850336,77.62986637,80.57987595,155.9728483,45.24972408,50.91560643,95.18360029,54.3877466,97.153263,59.43422192,171.0535708,156.4745232,114.8483917,66.93084059,92.88867486,62.97297757,68.88660608,113.9326937
ENSRNOG00000016172,190.4476674,117.6473537,80.09179417,45.3799054,19.92922373,19.4272903,0,81.95149444,99.50014375,35.4500572,54.04723503,78.93577132,133.2389626,71.05571487,81.19787033,76.28571391,29.43411019,39.39378465,29.81008231,4.066068427,8.093072474,145.6991413,41.98981307,87.1262836
ENSRNOG00000016173,11978.47709,18322.69333,15484.40626,21587.85339,17647.14207,16560.05881,18563.97605,12204.51903,14032.05912,10295.30575,14184.16344,10171.28684,10878.0285,10637.91512,12275.09831,10569.52826,31460.59675,13556.16831,25253.39345,18950.26354,19616.02481,15147.87227,13747.94656,13590.06806
ENSRNOG00000016174,66.81149741,65.17702513,76.79372646,65.67922752,94.28336701,65.47099208,0,91.70615479,78.67149161,67.66659592,92.76546408,76.00773642,67.81682505,99.35434762,78.10107324,85.10107476,79.77341352,54.5146744,66.79753869,117.0393081,74.39633082,79.46317233,70.15596471,103.5632242
ENSRNOG00000016180,23.4530042,24.5400232,14.17296529,8.693060733,30.59094355,17.34670761,47.21188887,35.67262521,34.21641417,51.07810473,25.7139835,56.81948646,28.38239832,27.68093805,57.92579759,22.42658703,8.524241824,7.094582644,6.949594614,16.32030027,18.28492991,20.65066655,32.82552788,13.05840455
ENSRNOG00000016181,8.629722638,13.1256171,2.142810438,0,0,0,0,9.997081244,11.94176799,5.727618674,2.341649463,3.134958461,4.657660075,3.0297437,0,1.831573645,3.443970862,0,6.848805448,0,0,7.465993881,0,5.49469724
ENSRNOG00000016182,63.16606022,44.40057253,77.93566402,32.41801312,65.65755605,48.57419317,89.22882547,76.0465158,48.69620424,72.72738245,79.42460691,67.78173845,72.98739866,56.34247942,64.21046392,41.8692715,37.36053999,26.64995247,33.25286763,65.06543043,45.52920857,69.09452895,56.30947879,54.69188
ENSRNOG00000016183,68.3528785,43.67981248,31.21014975,26.94606584,19.06462463,23.77407823,0,45.63182063,47.5162705,26.9489616,32.81025552,52.36883794,40.2608471,43.72869041,54.58754804,24.94467444,11.05767018,14.70451737,19.5501508,31.97521614,0,50.66752187,34.13388671,36.86656626
ENSRNOG00000016186,70.01512286,48.03814981,50.87056314,25.35434006,56.38267309,26.3531523,0,65.73832438,56.19019857,47.17086663,59.93478268,72.35191694,57.57607085,46.40988152,48.92990747,54.03514842,32.51215902,70.66914199,40.5253681,14.16560633,54.3238564,48.5221148,48.78730826,39.89819915
ENSRNOG00000016187,19.43076709,17.75408101,11.90640547,32.40977508,41.01403838,24.81650635,9.389774662,48.99271279,40.24134463,31.80038378,31.9939445,37.45954369,38.17665337,36.55788784,33.04139168,35.34121315,14.74160945,31.33903595,30.97066476,26.41799775,27.3048112,36.94630505,21.96330967,31.51204558
ENSRNOG00000016190,470.353565,596.0809048,464.0771039,612.345931,492.8848268,464.2888547,420.6862536,460.7565316,569.8667075,447.7809027,507.1913874,534.5294929,539.0195168,543.2721256,555.857977,493.4643958,605.4625244,395.6327974,417.4615511,580.3526559,535.259299,579.9004717,474.6991833,562.0656665
ENSRNOG00000016193,38.15668517,46.56620386,38.83601768,58.34696142,68.88878619,88.04367585,41.38117675,49.58624793,33.96620848,58.55887752,55.52792494,46.09828765,51.69449993,54.42733734,56.58327145,27.08249146,104.4940308,93.47106266,110.4692314,68.42982498,80.29005326,36.55115878,27.7771553,40.27703704
ENSRNOG00000016200,103.8356103,90.84812629,61.68650776,99.27631716,45.59179001,50.61749099,18.75497233,70.01351138,68.58805181,49.84634232,82.78298035,93.02970755,95.20630583,81.35342091,82.04072635,89.11231725,65.10891994,81.88693919,47.10509991,24.32447657,73.66991872,73.93427731,71.79761537,77.79413418
ENSRNOG00000016201,405.8186093,433.9660773,340.6641767,470.6020724,364.9516306,320.837765,51.32211581,394.4047375,441.6559889,419.2770492,424.5876945,375.1420425,384.9862105,358.788577,412.2487639,457.1206538,530.754095,390.4303155,426.4760929,309.2391348,466.6080325,403.3537244,404.8413377,426.6298913
ENSRNOG00000016204,1.94573811,6.659490291,2.173510404,0,3.508392672,0,0,1.690640854,0,6.182335643,2.219266303,2.386410111,3.373381456,0,6.447024406,1.858745984,2.323790846,3.476783345,0,12.16439232,7.070636349,1.376611163,4.828464382,1.858123406
ENSRNOG00000016206,246.6373431,228.4157599,195.8991731,200.8320855,293.7957154,235.0101082,178.2954225,258.310275,226.7900414,248.6553813,197.5251888,223.7096096,239.2248888,239.3078123,247.2093878,228.5809984,273.0902428,213.1939898,237.6222083,217.1816025,272.7784301,218.9996155,200.7702351,265.9033892
ENSRNOG00000016207,808.912721,520.6068173,482.5427883,422.2768315,109.4945573,93.43502854,11.69884384,293.784981,508.1660408,235.6555698,392.1171904,448.4510858,439.8371065,456.0169119,329.5010364,362.8345496,145.5112567,112.4479325,100.1936868,88.85475463,105.6327843,581.0021059,344.9471929,526.3584614
ENSRNOG00000016208,10.68104785,7.763049647,1.08183583,4.318928281,1.171143474,12.94035898,0,14.35194334,9.879171452,0,7.718791113,5.575819016,4.686077643,6.597581424,7.548175617,11.1540032,11.33619107,11.60363404,0,0,0,8.890026555,0,6.484279581
ENSRNOG00000016210,9.511332351,15.31937579,8.807947549,10.33302731,16.15444665,20.61448504,36.44446117,9.991328291,8.471305069,19.26591805,14.10940291,9.274272891,17.35017372,17.34388753,15.05016132,14.80605484,14.67522975,15.03515771,14.69848126,30.16330851,46.13824397,12.39778957,10.4446372,5.913828302
ENSRNOG00000016212,410.4349954,361.163974,286.8799671,204.4033895,304.1990552,284.2756019,242.0876182,342.5534328,353.8764959,319.6790405,339.6388609,348.2825133,370.6780972,320.974866,319.4201953,351.2615659,208.3406468,279.9703971,298.9236899,346.2970178,376.9495649,401.4015535,273.4151127,348.7367017
ENSRNOG00000016213,12.56425546,13.22344721,8.649559894,5.373536688,2.319255825,3.21039884,0,11.75266644,19.89025634,8.986790177,6.630196937,22.87566072,6.724478533,12.25295606,18.78566215,14.75549269,3.507594225,7.197038119,8.080653352,16.07993936,1.002052903,17.82389729,4.822993126,3.693963119
ENSRNOG00000016214,1080.628228,900.2174278,714.5003743,655.434353,814.0579123,696.1764238,535.9261066,898.3269775,969.189717,865.3619466,982.4968955,1244.731733,905.2255541,776.2560537,857.2000818,911.3371169,502.0472476,618.4060414,650.4668202,1026.827625,862.4333228,969.6206739,758.2062887,855.1863174
ENSRNOG00000016216,31.98805743,48.67343883,62.75802364,16.16817268,76.97444678,61.27514909,79.60625712,45.48929125,38.94942304,56.95631857,61.84008421,42.0441442,37.58433017,51.42429884,40.50484899,51.8848487,28.76186849,60.12111479,33.37040852,50.55131518,24.17073781,32.87756366,67.17390249,35.16622318
ENSRNOG00000016217,236.8364974,160.6944417,204.5461972,183.4859949,150.8735522,170.2222818,128.9731042,251.4409632,144.2035385,163.212854,176.5872976,202.0543727,192.3852311,183.5041757,171.6621481,129.0749533,201.895346,228.9366176,245.7895094,208.8867253,170.6198287,156.0665679,184.6706027,170.431304
ENSRNOG00000016218,419.1628225,377.8017144,274.9694297,207.6352555,326.4728741,325.3172328,260.8723503,345.9112301,394.0908439,269.5505377,346.2643567,361.8164657,426.2369891,298.6863071,327.9062027,408.9868932,214.0542528,304.2915125,300.0949071,236.2649143,270.522269,416.4583598,327.7607046,281.9459973
ENSRNOG00000016219,100.8678443,67.53081399,54.10642136,94.90685716,61.885666,104.3709069,21.0858513,50.57805769,137.9879774,64.26821681,43.05717616,100.8644877,48.29810936,68.68856434,63.14665441,165.0749327,87.12185643,81.02651451,88.53471377,48.58928564,36.29336225,92.44298384,74.75985914,87.94868951
ENSRNOG00000016220,875.7840674,1063.770353,1371.873855,1742.488844,1408.605509,2628.538018,2283.657963,1014.10211,1586.171342,1038.473962,2012.388079,1016.410925,920.9558087,1359.197211,1261.819268,1062.612402,4232.793966,3299.623727,1617.867895,2532.598815,2505.690918,1122.466666,1451.450602,1220.284288
ENSRNOG00000016224,39.57282068,26.4031575,22.69208019,17.17237293,26.61000991,21.36216886,58.25513493,30.1752739,26.30436841,33.17152781,26.51913288,29.11966586,25.56276987,28.60911535,24.38951112,38.65842789,22.33606981,25.33841712,6.931990409,0,22.99960974,31.53461057,17.38928006,21.21828578
ENSRNOG00000016225,24.12493505,11.02250838,16.12352,17.16883562,15.13505462,15.00617778,0,11.74676695,7.526357321,20.76245259,20.93701153,19.0041858,15.95911555,9.073293396,15.9404986,21.2500148,2.248864801,20.7147723,10.24837533,20.19031822,3.014016993,22.3318694,15.16488321,21.17181019
ENSRNOG00000016226,46.24944382,39.51589921,68.04434861,36.44326307,63.6915498,71.37482434,210.3860869,56.04609102,64.84893225,77.85827719,53.05802861,51.81915595,51.88293341,51.72853719,56.29624113,36.76068058,62.90140507,81.67485914,68.28983476,96.40228408,72.80592113,42.52343049,37.78972983,54.40736725
ENSRNOG00000016227,402.5146785,437.5385445,615.4705177,786.7690645,380.2143507,400.2964445,188.7311999,371.2678985,533.9233072,446.6417283,442.7120999,408.3818015,358.5400337,418.4455381,423.1120433,432.322347,439.8535006,362.8246763,554.9207714,656.8913251,516.1608401,426.4502359,520.6526799,501.1581711
ENSRNOG00000016229,78.39962415,37.58939955,61.45237018,47.35614542,51.38140194,37.62864169,0,69.00949164,64.66906077,56.82706073,31.86262984,58.77357838,72.0289448,38.42280088,72.41794728,50.04192297,37.73278084,58.85875447,42.2567022,52.65384362,45.34685447,85.85270792,21.86358897,67.39890243
ENSRNOG00000016231,124.3244401,84.5182113,118.9084134,107.1679406,74.91275004,79.88010429,6.97804427,115.4482418,79.92197822,113.395716,104.0364372,93.30015003,124.7899414,119.4411206,108.6611721,78.00737949,56.10397978,71.13992857,136.8505002,53.91939147,95.68443631,85.15854388,123.3732425,95.87114975
ENSRNOG00000016234,271.1388497,255.1851391,259.6471195,311.1915023,242.0758447,199.6226931,226.8493875,221.2797826,224.7962277,295.8803989,191.1203584,228.783551,226.3821702,147.3238096,247.4966075,194.2409248,348.5376035,221.9793437,258.1184263,171.495159,204.068938,219.2894504,205.8072447,196.9824644
ENSRNOG00000016239,439.8706263,494.5337512,450.2436518,412.4631538,806.4814858,487.2716668,328.4403568,444.0255699,556.0213101,603.4934459,499.8813828,489.6173899,486.4892688,411.546566,591.6063055,589.1108511,582.5784996,516.0792313,389.1473494,328.8197425,493.0251604,499.5919423,591.789313,537.3670833
ENSRNOG00000016242,360.5131922,336.3099001,284.6795015,222.5918198,368.1099824,310.8477537,223.0584404,269.5252878,324.6651587,423.5871156,350.8000291,381.9277294,354.2406535,273.6089001,326.7011218,300.501454,283.1304414,253.8462461,339.4341236,298.8591048,262.0202863,253.1253035,290.1706994,291.0617544
ENSRNOG00000016244,171.5223944,101.5258855,67.77897485,79.56058861,46.51994473,44.66462201,94.42671144,49.76754935,65.08587467,39.03669754,53.00508251,73.21936772,84.14635984,144.6250236,49.12503406,60.34173661,61.64450909,71.81136214,54.10485974,119.9670227,63.06344649,150.2274907,44.48086231,96.35379099
ENSRNOG00000016246,365.0502768,282.6943296,209.9650172,243.9879462,219.9901688,199.3901131,30.49306164,175.5540747,166.0615497,136.0836772,237.2648194,231.604315,263.3817867,206.3172643,144.3433974,181.1502306,238.0261588,230.8875301,218.149773,60.87345023,144.4349398,331.9439558,158.7518644,278.8485955
ENSRNOG00000016248,23.21996141,35.30816327,31.36955927,22.5925928,25.55742754,39.65332316,32.70819697,36.98094287,17.0393336,27.91077842,27.62828893,40.30080153,42.35380896,37.76272863,38.55023305,40.63862411,37.26316285,44.18776166,57.68548606,80.54904594,38.13920755,32.22146531,29.86945588,40.66714105
ENSRNOG00000016249,31.40517939,74.26572056,44.32553504,49.48842856,96.13157087,108.0886011,74.45083113,96.58939582,76.95673516,53.53000338,58.55859142,96.39778359,70.59728369,46.32721589,78.36050481,74.18818209,17.36227191,66.67889888,41.20521512,33.15498026,80.6244732,53.99733214,43.30297879,40.30823781
ENSRNOG00000016250,844.3759106,733.5944322,563.9410745,498.0944946,678.6735793,484.5634832,171.3887168,594.7628754,556.2203672,668.907146,614.4704949,742.2165778,609.4145515,518.836659,502.2917673,614.8841057,390.898446,516.0589392,504.6153129,247.9934139,480.4759719,647.8871165,444.8706878,545.9465623
ENSRNOG00000016251,669.1010547,563.3605822,578.7924474,511.4503311,466.6496299,368.0939482,266.5924549,557.7960265,502.0995686,659.3502025,565.6383887,649.0823121,571.6888333,529.1714485,550.4907233,567.8799877,382.2301684,397.7893581,467.8693415,492.2425571,529.7307777,503.6914246,531.8815385,511.3987633
ENSRNOG00000016252,158.3637307,152.0232097,187.2557906,163.1322669,161.7188844,252.4887248,112.6797207,145.2920319,192.0239201,167.1860924,150.0393637,128.3238666,179.4941456,183.2929591,185.0351521,190.662549,182.5473304,141.5878513,184.6720367,148.3533725,223.5026263,142.9945486,121.2707045,124.1960802
ENSRNOG00000016254,28.35705274,13.85041168,11.74671279,6.292639922,18.52841055,37.71074615,0,16.24856018,33.47456606,18.77609958,37.59021538,37.54258415,32.40959443,49.67410208,28.27949365,25.0174942,10.37306946,4.826009617,16.62291357,7.336629328,7.304718764,29.67950526,8.738310769,25.99753711
ENSRNOG00000016255,5.814146679,4.422937349,7.573867794,12.93039715,16.31702992,15.04222338,23.40503962,12.63104263,1.416954209,5.420619643,16.56647809,22.9901513,8.727442555,12.2243476,8.475136051,11.11225952,9.22261442,11.8143386,27.62913734,18.18574612,7.04570011,11.64592195,14.40432513,12.02797641
ENSRNOG00000016256,257.3014265,215.0485908,137.7301537,169.4015213,223.7478937,165.7741271,267.6672895,293.7009109,220.8126071,178.395355,194.9698135,204.4829422,271.9995299,205.2937089,229.8478456,258.0760869,157.6955761,232.8007653,112.2898939,128.9449006,166.347905,270.8526466,206.5671039,188.7971794
ENSRNOG00000016257,125.7572877,104.8014136,135.2105365,179.6399253,116.1367345,111.4329832,231.2569873,129.4116733,97.28419016,150.3127599,159.1477076,137.4578392,87.40746684,121.9835355,135.3777406,125.5813839,129.3714781,143.4485889,185.7825683,291.9022659,276.9415599,120.6669084,203.3652721,183.9092066
ENSRNOG00000016258,31.25598488,21.63636294,5.275668501,13.14823773,2.826428403,9.467687729,2.832199116,16.47033293,11.00948006,7.087115803,10.75382209,14.76479297,23.50150657,20.29029544,6.442374947,21.76204513,1.104636193,14.69811121,14.53374756,0,0,30.01093778,8.375761959,23.49171098
ENSRNOG00000016260,57.28862962,54.33042553,49.78638469,103.6531968,55.01123195,72.22552229,473.8796171,41.36241159,56.52242775,59.89245505,41.93307621,52.54171813,43.55714904,54.87447032,66.04703362,80.8369163,77.38542308,33.78945624,33.2910023,60.88935598,83.85104503,59.54110738,40.15579077,50.02993816
ENSRNOG00000016262,25.15561088,15.45096713,40.00421181,15.06211089,12.78721554,27.87545357,70.0966932,36.98635273,21.97902126,24.32701736,26.50167076,29.25682283,18.13165546,24.46332374,19.74535007,18.47982635,35.94060076,22.58519492,14.97737642,0,18.07511921,26.02921623,40.39356443,18.48190072
ENSRNOG00000016265,7431.966083,8250.563182,10340.76687,6379.037807,4015.282558,4471.566691,777.8039475,5579.378323,5727.113872,5282.280286,7577.063708,4652.94795,6162.219708,7850.1481,6648.091603,4806.380737,4431.54745,5008.347255,4447.638674,4447.618928,3726.900267,6043.129695,7918.406217,8519.724024
ENSRNOG00000016266,162.849067,109.5159433,116.8598539,156.2930787,152.7841269,172.0017447,575.977812,161.740628,118.2638532,193.4726786,165.6427598,141.2062417,171.1422006,146.1256357,127.1669704,111.1826982,218.583576,212.1852643,195.6183474,194.1190672,161.1396435,104.1120475,144.9022216,97.17013559
ENSRNOG00000016267,24.02756436,8.77763133,4.28780265,1.068722832,1.157609938,0,16.25260226,4.177037623,12.60960139,1.794876273,9.840486908,15.74735697,7.30624882,15.11194439,11.20729554,11.03097484,0,4.63943299,3.41475613,0,7.390388897,19.66611838,5.691168744,22.01438645
ENSRNOG00000016269,247.6882771,164.0600671,174.8556333,153.1402786,45.3951012,70.4974304,41.49742478,190.6550791,177.2433247,84.33903614,163.1264965,168.3264713,221.9726167,205.2514291,143.1916878,117.8266235,82.77543103,99.62764757,55.05648145,3.930259276,7.866929666,235.6249181,122.3837878,158.6373376
